,super bc,s,s std,pval tot,pval indiv,pval,stderr,corrected pval tot,corrected pval indiv,corrected pval
0,0,0.015918318366367312,0.000600600600600576,0.0,2.6906888e-316,0.0,0.000600600600600576,0.0,2.761453935374e-312,0.0
1,1,0.04343486869737395,0.0018018018018017834,0.0,8.186861841725185e-140,0.0,0.0018018018018017834,0.0,3.360870523265023e-136,0.0
2,2,0.05363507270145401,0.001801801801801839,0.0,9.626253257413429e-231,0.0,0.001801801801801839,0.0,6.586282478722268e-227,0.0
3,3,0.043014860297205915,0.001801801801801839,0.0,7.552598624235179e-152,0.0,0.001801801801801839,0.0,3.875615984026282e-148,0.0
4,4,0.04018280365607313,0.002402402402402415,4.956408360667546e-214,3.945824471644376e-83,4.956408360667546e-214,0.002402402402402415,1.4533605430151719e-210,1.157028472928178e-79,1.2716904751382755e-210
5,5,0.03757875157503149,0.002402402402402415,2.2612695896508482e-189,2.898848827293158e-77,2.2612695896508482e-189,0.002402402402402415,5.157202177463701e-186,6.611307892113263e-74,4.641481959717331e-186
6,6,0.02953859077181542,0.002402402402402415,1.5012251459300404e-100,7.29131689056541e-49,1.5012251459300404e-100,0.002402402402402415,1.467340349779048e-97,8.803621793867389e-46,1.467340349779048e-97
7,7,0.04603892077841554,0.003003003003002991,1.0794505082867415e-216,8.76475882895323e-76,1.0794505082867415e-216,0.003003003003002991,3.692800188848943e-213,1.79905439723094e-72,3.165257304727665e-213
8,8,0.03873077461549229,0.003003003003002991,3.4524370492842184e-161,1.7881813204678878e-66,3.4524370492842184e-161,0.003003003003002991,5.905393572800656e-158,2.823400752609528e-63,5.905393572800656e-158
9,9,0.03802276045520908,0.003003003003002991,3.1587909828407104e-123,1.4136356264875507e-51,3.1587909828407104e-123,0.003003003003002991,4.052333982111776e-120,1.9344189912855644e-48,4.052333982111776e-120
10,10,0.04855897117942359,0.003003003003002991,7.493212543594063e-194,1.3312794940628092e-70,7.493212543594063e-194,0.003003003003002991,1.9225710083726466e-190,2.2771535745944353e-67,1.7089520074423526e-190
11,11,0.05057501150022997,0.003003003003002991,1.689866178380804e-218,7.107586100831489e-110,1.689866178380804e-218,0.003003003003002991,6.937238635488877e-215,2.4315052050944525e-106,5.781032196240731e-215
12,12,0.049686993739874785,0.003603603603603567,5.595476782263752e-148,3.759793142509234e-50,5.595476782263752e-148,0.003603603603603567,8.834827417903522e-145,4.823344627696533e-47,8.834827417903522e-145
